Type,Latitude,Longitude
Parks	,153.078342	,-27.48616224
Parks	,153.09981	,-27.49643405
Parks	,153.094742	,-27.50882347
Parks	,153.0147686	,-27.46325865
Parks	,153.0208856	,-27.46469928
Parks	,153.0232741	,-27.46572177
Parks	,153.0279733	,-27.45728731
Parks	,153.0368566	,-27.46573103
Parks	,153.0322626	,-27.46052365
Parks	,153.0301556	,-27.46604709
Parks	,153.0463749	,-27.45802514
Parks	,153.0297773	,-27.46766273
Parks	,153.0428287	,-27.47469122
Parks	,153.0229111	,-27.46386062
Parks	,153.0262671	,-27.46654333
Parks	,153.0203712	,-27.45063878
Parks	,153.0471873	,-27.4424491
Parks	,153.0413724	,-27.4439041
Parks	,153.0430714	,-27.44431192
Parks	,153.029208	,-27.44916979
Parks	,153.034421	,-27.46657622
Parks	,153.0388035	,-27.4630899
Parks	,153.0345145	,-27.47053912
Parks	,153.0241412	,-27.46561618
Parks	,153.0285671	,-27.46356409
Parks	,153.0210322	,-27.46691969
Parks	,153.0540829	,-27.46958361
Parks	,153.0304471	,-27.47792812
Parks	,153.0394923	,-27.481296
Parks	,153.024571	,-27.46838228
Parks	,153.0355263	,-27.46932912
Parks	,153.0310912	,-27.46352581
Parks	,153.0218794	,-27.44275944
Parks	,153.0151628	,-27.46625871
Parks	,153.0652031	,-27.4951717
Parks	,153.0732538	,-27.49502613
Parks	,153.0633527	,-27.48917221
Parks	,153.0734317	,-27.50375543
Parks	,153.0682814	,-27.5117086
Parks	,153.0576109	,-27.50443537
Parks	,153.0773948	,-27.4859359
Parks	,153.0562713	,-27.48805804
Parks	,153.0604499	,-27.51131418
Parks	,153.0676788	,-27.513491
Parks	,153.0505402	,-27.49728401
Parks	,153.066869	,-27.50808393
Parks	,153.0582452	,-27.51612231
Parks	,153.0535918	,-27.48734237
Parks	,153.0646363	,-27.51689688
Parks	,153.0574343	,-27.48213919
Parks	,153.0636908	,-27.50169419
Parks	,153.0598922	,-27.48456415
Parks	,152.97821	,-27.4172853
Parks	,153.0049627	,-27.4283851
Parks	,152.979993	,-27.41569275
Parks	,152.9868484	,-27.41615797
Parks	,152.9923214	,-27.41837269
Parks	,152.9903044	,-27.41943841
Parks	,152.9901759	,-27.41967268
Parks	,152.9974305	,-27.43078093
Parks	,152.9931254	,-27.4269956
Parks	,152.9851262	,-27.43399126
Parks	,152.9990226	,-27.42210329
Parks	,152.9722081	,-27.46419251
Parks	,152.9793777	,-27.45704412
Parks	,152.9777733	,-27.40130068
Parks	,152.952621	,-27.45196439
Parks	,152.9536517	,-27.44870084
Parks	,152.9404967	,-27.44312014
Parks	,152.9419416	,-27.44493339
Parks	,152.9637353	,-27.44198707
Parks	,152.94407	,-27.44445478
Parks	,152.9551199	,-27.41117573
Parks	,152.9444499	,-27.41124438
Parks	,152.9386402	,-27.40242243
Parks	,152.9651706	,-27.40542926
Parks	,152.9232877	,-27.41219159
Parks	,152.9614038	,-27.39836407
Parks	,152.9699962	,-27.44669505
Parks	,152.9746584	,-27.44713744
Parks	,152.9819421	,-27.43826087
Parks	,152.9308308	,-27.44851777
Parks	,152.9609871	,-27.39885092
Parks	,152.9609198	,-27.40714364
Parks	,152.9608429	,-27.4054077
Parks	,153.0004761	,-27.41771764
Parks	,152.9537479	,-27.44528665
Parks	,152.9858612	,-27.43934134
Parks	,152.9911681	,-27.43668348
Parks	,152.9719705	,-27.40145779
Parks	,152.9759108	,-27.41039344
Parks	,152.9789979	,-27.45205401
Parks	,153.0629575	,-27.42987603
Parks	,153.0798274	,-27.43436389
Parks	,153.0650635	,-27.43930457
Parks	,153.0464339	,-27.43580563
Parks	,153.0423062	,-27.43896603
Parks	,153.0500677	,-27.4400378
Parks	,153.0579669	,-27.42934148
Parks	,153.051619	,-27.43293145
Parks	,153.0103046	,-27.46203206
Parks	,153.0130017	,-27.45357603
Parks	,153.0117024	,-27.44906574
Parks	,152.982668	,-27.46007545
Parks	,152.9772853	,-27.45718264
Parks	,152.9826327	,-27.45681281
Parks	,152.9868006	,-27.45440514
Parks	,152.9811965	,-27.45184451
Parks	,152.9827033	,-27.45028096
Parks	,152.9791914	,-27.451472
Parks	,152.9743864	,-27.44793556
Parks	,152.9739136	,-27.44312525
Parks	,152.9916873	,-27.44548412
Parks	,152.9906684	,-27.44486546
Parks	,152.9902746	,-27.44242931
Parks	,152.9964656	,-27.43725474
Parks	,152.996294	,-27.4471898
Parks	,152.9984286	,-27.44891744
Parks	,153.0019005	,-27.44145704
Parks	,153.0037059	,-27.43882227
Parks	,153.0033019	,-27.44558015
Parks	,153.0057761	,-27.44411271
Parks	,153.0112462	,-27.44104159
Parks	,153.0286675	,-27.42152002
Parks	,153.0284499	,-27.42180418
Parks	,153.024611	,-27.42183515
Parks	,153.0277225	,-27.41435374
Parks	,153.0218881	,-27.4154181
Parks	,153.014969	,-27.41173737
Parks	,153.0070161	,-27.41030416
Parks	,153.003237	,-27.40647143
Parks	,152.9838177	,-27.40883833
Parks	,152.978529	,-27.40414636
Parks	,153.0207742	,-27.40340498
Parks	,153.0162978	,-27.39869942
Parks	,153.0118499	,-27.39583463
Parks	,153.0093756	,-27.38688021
Parks	,153.0174138	,-27.38752119
Parks	,153.0088369	,-27.3824591
Parks	,153.0192104	,-27.37932214
Parks	,153.015639	,-27.35580912
Parks	,153.0138557	,-27.32179734
Parks	,153.0089157	,-27.32641882
Parks	,153.0116928	,-27.30315612
Parks	,153.021081	,-27.35816655
Parks	,153.0270893	,-27.36126812
Parks	,153.0364302	,-27.3638744
Parks	,153.0426015	,-27.36704694
Parks	,153.0439579	,-27.37098432
Parks	,153.0297889	,-27.3769784
Parks	,153.035168	,-27.38445386
Parks	,153.0276698	,-27.38817648
Parks	,153.0280472	,-27.39355841
Parks	,153.0348489	,-27.38987206
Parks	,153.0364362	,-27.39476587
Parks	,153.0396558	,-27.39661774
Parks	,153.0426341	,-27.39712713
Parks	,153.0435129	,-27.39013921
Parks	,153.0509799	,-27.39503107
Parks	,153.0175208	,-27.41748118
Parks	,153.0564472	,-27.33821744
Parks	,153.0570223	,-27.34239589
Parks	,153.0652693	,-27.35597323
Parks	,153.043274	,-27.35646812
Parks	,153.0482106	,-27.35281453
Parks	,153.0445973	,-27.36057018
Parks	,153.0493848	,-27.37293935
Parks	,153.0471106	,-27.40517277
Parks	,153.0477635	,-27.40404386
Parks	,153.0405013	,-27.40769178
Parks	,153.0326344	,-27.416409
Parks	,152.9318386	,-27.47907261
Parks	,152.9179644	,-27.46587551
Parks	,152.9411263	,-27.50862579
Parks	,152.9513752	,-27.51009932
Parks	,152.9506666	,-27.51409899
Parks	,152.954918	,-27.51564384
Parks	,152.9598607	,-27.51730235
Parks	,152.9590055	,-27.51601688
Parks	,152.9643301	,-27.51440316
Parks	,152.9476553	,-27.52660174
Parks	,152.9671827	,-27.5392197
Parks	,152.9730472	,-27.54200237
Parks	,152.9318608	,-27.52425622
Parks	,152.9260553	,-27.52333367
Parks	,152.9275301	,-27.51800743
Parks	,152.9285207	,-27.5137678
Parks	,152.928113	,-27.51119156
Parks	,152.9329349	,-27.50581665
Parks	,152.9233412	,-27.52021495
Parks	,152.9197966	,-27.5205403
Parks	,152.891337	,-27.53652312
Parks	,152.858096	,-27.5961955
Parks	,152.918412	,-27.49529224
Parks	,152.9113811	,-27.49238338
Parks	,153.060729	,-27.28238404
Parks	,153.0645351	,-27.28658353
Parks	,153.0685524	,-27.3122721
Parks	,153.0617227	,-27.30273808
Parks	,153.0646469	,-27.30744758
Parks	,153.0492624	,-27.3017891
Parks	,153.044448	,-27.31090703
Parks	,153.0610497	,-27.32051425
Parks	,153.0657987	,-27.31888431
Parks	,153.0697983	,-27.32084113
Parks	,153.0747059	,-27.3205654
Parks	,153.0807898	,-27.3228131
Parks	,153.0853947	,-27.32520382
Parks	,153.0807741	,-27.32586337
Parks	,153.0659962	,-27.32509127
Parks	,153.0678501	,-27.31998035
Parks	,153.0573428	,-27.32707316
Parks	,153.0582491	,-27.33380455
Parks	,153.0633554	,-27.32930305
Parks	,152.9746634	,-27.50865833
Parks	,152.978987	,-27.51079068
Parks	,152.9732078	,-27.51198946
Parks	,152.9768083	,-27.5185609
Parks	,152.9802078	,-27.51741618
Parks	,152.9949511	,-27.52493863
Parks	,152.9898589	,-27.52629922
Parks	,152.9740367	,-27.53115716
Parks	,152.975711	,-27.53233867
Parks	,152.9729616	,-27.5362245
Parks	,152.9764882	,-27.53716359
Parks	,152.980453	,-27.53449348
Parks	,152.9877826	,-27.54000125
Parks	,152.9866085	,-27.54269853
Parks	,152.9737316	,-27.54529855
Parks	,152.970822	,-27.54559393
Parks	,152.9740852	,-27.54904378
Parks	,152.9804217	,-27.54719708
Parks	,152.9785353	,-27.5525256
Parks	,152.9780317	,-27.55531857
Parks	,152.9787178	,-27.55797729
Parks	,152.9760283	,-27.5598691
Parks	,152.9706865	,-27.56068537
Parks	,152.9915527	,-27.55115847
Parks	,152.9795735	,-27.56466689
Parks	,152.9673022	,-27.56173284
Parks	,152.9535756	,-27.5745735
Parks	,152.9556006	,-27.56938946
Parks	,152.94881	,-27.57257351
Parks	,152.9590467	,-27.55633884
Parks	,152.9650041	,-27.55964892
Parks	,152.9465684	,-27.56110331
Parks	,152.9435745	,-27.53258899
Parks	,152.939088	,-27.53267033
Parks	,152.9387993	,-27.52853226
Parks	,152.9463273	,-27.52899805
Parks	,152.9340142	,-27.5322159
Parks	,152.9295043	,-27.52902936
Parks	,152.9210984	,-27.59301255
Parks	,152.9329324	,-27.55883248
Parks	,153.0070626	,-27.4747212
Parks	,152.9982474	,-27.4845113
Parks	,153.0080398	,-27.48976256
Parks	,153.012944	,-27.48875873
Parks	,152.9995229	,-27.48969336
Parks	,153.0037055	,-27.47818112
Parks	,153.0163885	,-27.4717877
Parks	,153.0158615	,-27.47935941
Parks	,153.0267737	,-27.48306633
Parks	,153.0209235	,-27.48220598
Parks	,153.0166592	,-27.48696511
Parks	,153.0253364	,-27.4960601
Parks	,153.0275676	,-27.49624186
Parks	,153.043056	,-27.50084515
Parks	,153.0476286	,-27.49561249
Parks	,153.0428651	,-27.49393957
Parks	,153.042514	,-27.48973246
Parks	,153.0451774	,-27.49084035
Parks	,153.0362016	,-27.48580239
Parks	,153.0495963	,-27.4902393
Parks	,153.0518231	,-27.48764881
Parks	,153.0457862	,-27.48368386
Parks	,153.0442317	,-27.47874787
Parks	,153.0490363	,-27.48058183
Parks	,153.0527258	,-27.47940811
Parks	,153.0495687	,-27.47623911
Parks	,153.0225227	,-27.49897201
Parks	,153.0235587	,-27.50129336
Parks	,153.0293139	,-27.50053385
Parks	,153.0137001	,-27.50568056
Parks	,153.0157841	,-27.50780949
Parks	,153.0261619	,-27.50360136
Parks	,153.0234867	,-27.50485201
Parks	,153.0255981	,-27.50765618
Parks	,153.0188951	,-27.5114117
Parks	,153.0196294	,-27.51382793
Parks	,153.0221058	,-27.51236285
Parks	,153.0007287	,-27.51104282
Parks	,153.0142426	,-27.51974594
Parks	,153.0208968	,-27.52618219
Parks	,153.0222611	,-27.52631044
Parks	,153.0239559	,-27.52413859
Parks	,153.0267787	,-27.52927279
Parks	,153.0284959	,-27.5306687
Parks	,153.0313444	,-27.53276202
Parks	,153.022489	,-27.51879963
Parks	,153.0302389	,-27.52303361
Parks	,153.0313588	,-27.5249053
Parks	,153.041589	,-27.50580737
Parks	,153.0428832	,-27.50887503
Parks	,153.0397485	,-27.51277432
Parks	,153.0421728	,-27.51677758
Parks	,153.0418429	,-27.5204181
Parks	,153.041256	,-27.51932996
Parks	,153.045447	,-27.5203582
Parks	,153.0392604	,-27.52423613
Parks	,153.0411012	,-27.52662782
Parks	,153.0436178	,-27.53237259
Parks	,153.0519629	,-27.533607
Parks	,153.0579315	,-27.52816686
Parks	,153.0101786	,-27.49197075
Parks	,153.0083522	,-27.49358272
Parks	,153.0055718	,-27.49794553
Parks	,153.0015185	,-27.49286371
Parks	,153.0083193	,-27.49898252
Parks	,153.0050944	,-27.49852108
Parks	,152.9990907	,-27.49777772
Parks	,152.9963242	,-27.49822483
Parks	,152.9964934	,-27.4955503
Parks	,152.9956512	,-27.49330827
Parks	,152.9915214	,-27.49385292
Parks	,152.9893433	,-27.50292333
Parks	,152.9916702	,-27.50102636
Parks	,152.9992245	,-27.50817358
Parks	,153.008759	,-27.51947465
Parks	,152.9844965	,-27.51115401
Parks	,152.9808105	,-27.50130885
Parks	,152.9823542	,-27.49921457
Parks	,152.9799455	,-27.49097227
Parks	,152.9704564	,-27.50359463
Parks	,152.9725578	,-27.50370683
Parks	,152.9733891	,-27.50467424
Parks	,152.96965	,-27.50532105
Parks	,152.9607712	,-27.50690306
Parks	,152.963904	,-27.49993226
Parks	,153.0881433	,-27.54474102
Parks	,153.110555	,-27.54521341
Parks	,153.1118545	,-27.5500783
Parks	,153.1076677	,-27.55537492
Parks	,153.099251	,-27.3432062
Parks	,153.082191	,-27.36511989
Parks	,153.0838842	,-27.36745374
Parks	,153.0834727	,-27.36748667
Parks	,153.0593508	,-27.38258462
Parks	,153.0786714	,-27.3740956
Parks	,153.0654872	,-27.38085651
Parks	,153.0657918	,-27.3879213
Parks	,153.093855	,-27.37194068
Parks	,153.0581868	,-27.40070999
Parks	,153.0596235	,-27.40292686
Parks	,153.0510432	,-27.40449085
Parks	,153.0699155	,-27.39651259
Parks	,153.0646407	,-27.40224652
Parks	,153.0625777	,-27.3909211
Parks	,153.0609203	,-27.39111377
Parks	,153.0776623	,-27.39042212
Parks	,153.141646	,-27.39116315
Parks	,153.0578676	,-27.40969362
Parks	,153.0548345	,-27.40771087
Parks	,153.0553556	,-27.40908951
Parks	,153.0692951	,-27.40419688
Parks	,153.1248894	,-27.41604849
Parks	,152.9883393	,-27.46640873
Parks	,152.9770854	,-27.48025265
Parks	,152.9874477	,-27.47913691
Parks	,152.9961452	,-27.47734792
Parks	,152.9949915	,-27.47825149
Parks	,152.9965318	,-27.46988567
Parks	,152.9828946	,-27.46690308
Parks	,152.9976168	,-27.47940371
Parks	,152.9968674	,-27.48240758
Parks	,152.9988024	,-27.47494454
Parks	,153.0005939	,-27.47108589
Parks	,152.9993696	,-27.46632363
Parks	,152.9927846	,-27.48717416
Parks	,152.9926427	,-27.49086365
Parks	,152.984614	,-27.48904575
Parks	,152.983485	,-27.48808947
Parks	,152.9770649	,-27.48675116
Parks	,153.0243398	,-27.44400436
Parks	,153.0214809	,-27.44184603
Parks	,153.0194671	,-27.44050766
Parks	,153.0123273	,-27.43696335
Parks	,153.0097194	,-27.44024046
Parks	,153.0018366	,-27.44008605
Parks	,153.0137909	,-27.44198777
Parks	,153.025382	,-27.43886081
Parks	,153.0124611	,-27.44154678
Parks	,153.0274414	,-27.4224776
Parks	,153.0236434	,-27.43102291
Parks	,153.0240354	,-27.42249154
Parks	,153.0237184	,-27.43208239
Parks	,153.0182123	,-27.42339582
Parks	,153.0116143	,-27.42068116
Parks	,153.0178516	,-27.41893375
Parks	,153.0093102	,-27.41990711
Parks	,153.0335384	,-27.43943365
Parks	,153.0336028	,-27.44119619
Parks	,153.0387162	,-27.4296441
Parks	,153.0360424	,-27.4328838
Parks	,153.0506326	,-27.4596421
Parks	,153.0326612	,-27.42752163
Parks	,153.0315105	,-27.42071374
Parks	,153.0328589	,-27.4195694
Parks	,153.0328911	,-27.41705417
Parks	,153.0462983	,-27.412258
Parks	,153.047339	,-27.40725818
Parks	,153.0410631	,-27.41070031
Parks	,153.1688607	,-27.48489713
Parks	,153.1673425	,-27.4253751
Parks	,153.1872871	,-27.45181776
Parks	,153.1851073	,-27.44626746
Parks	,153.1688772	,-27.44062942
Parks	,153.1637508	,-27.43680233
Parks	,153.1582081	,-27.44781135
Parks	,153.1699928	,-27.45167322
Parks	,153.1739264	,-27.45387905
Parks	,153.1829354	,-27.45541695
Parks	,153.1802492	,-27.46088716
Parks	,153.1645108	,-27.45753685
Parks	,153.1687151	,-27.46135084
Parks	,153.161009	,-27.46217781
Parks	,153.1927848	,-27.46675544
Parks	,153.1893424	,-27.4681799
Parks	,153.1892158	,-27.47191945
Parks	,153.1851511	,-27.47000873
Parks	,153.1771384	,-27.47011169
Parks	,153.0183535	,-27.54553774
Parks	,153.0148681	,-27.5430972
Parks	,153.0170939	,-27.54010627
Parks	,153.0194127	,-27.53997226
Parks	,153.0225457	,-27.53954567
Parks	,153.0241051	,-27.54235354
Parks	,153.0442761	,-27.53868
Parks	,153.0814829	,-27.54550947
Parks	,153.0201539	,-27.55186866
Parks	,153.0153882	,-27.54950271
Parks	,153.0164072	,-27.55175477
Parks	,153.029108	,-27.54821114
Parks	,153.0329449	,-27.54978375
Parks	,153.0432299	,-27.55537659
Parks	,153.0380147	,-27.55583683
Parks	,153.0798279	,-27.55528131
Parks	,153.0758361	,-27.57028119
Parks	,153.08504	,-27.56953618
Parks	,153.0719051	,-27.57197427
Parks	,153.0361216	,-27.56612856
Parks	,153.0484793	,-27.57015357
Parks	,153.0192923	,-27.57874817
Parks	,152.9624781	,-27.5799659
PetShops	,-27.36486	,153.01713
PetShops	,-27.41084	,153.01958
PetShops	,-27.596724	,153.044753
PetShops	,-27.416614	,152.949566
PetShops	,-27.519195	,153.050106
PetShops	,-27.534466	,152.947785
PetShops	,-27.50063	,153.07709
PetShops	,-27.54724	,153.09269
PetShops	,-27.383791	,153.032833
PetShops	,-27.56266	,153.082346
PetShops	,-27.317494	,153.067938
PetShops	,-27.4653	,153.06433
PetShops	,-27.4148	,152.95048
PetShops	,-27.42014	,152.99784
PetShops	,-27.42619	,153.01613
PetShops	,-27.44523	,152.951927
PetShops	,-27.53428	,152.94774
PetShops	,-27.33164	,153.04245
PetShops	,-27.6005	,153.00783
FireStation,-26.12000181	,151.6613719
FireStation,-24.182109  	,151.883951
FireStation,-25.465711  	,152.661586
FireStation,-23.30688709	,150.3549645
FireStation,-19.45975937	,147.478793
FireStation,-26.54795   	,148.18786
FireStation,-23.549729  	,147.749483
FireStation,-27.9791762 	,152.5504877
FireStation,-24.74276977	,152.1604802
FireStation,-23.65344   	,150.64464
FireStation,-20.90361886	,148.9935719
FireStation,-20.89791177	,148.9874429
FireStation,-28.80215112	,151.8400858
FireStation,-24.46838731	,150.1298098
FireStation,-25.81618504	,152.625051
FireStation,-24.36074241	,139.4691849
FireStation,-28.12551694	,153.192545
FireStation,-28.12647141	,153.1914494
FireStation,-26.85656751	,152.9767925
FireStation,-26.93441933	,151.4515688
FireStation,-26.51135776	,152.8440921
FireStation,-26.84753   	,152.718361
FireStation,-23.23099477	,150.5281857
FireStation,-24.0041878 	,151.3228569
FireStation,-27.05221014	,150.4702972
FireStation,-27.07053826	,150.548701
FireStation,-27.20874042	,152.3910436
FireStation,-25.57956779	,152.7148204
FireStation,-25.6362872 	,152.7045412
FireStation,-24.96796226	,152.2236146
FireStation,-25.89827   	,139.35352
FireStation,-27.93      	,153.077
FireStation,-24.88690523	,152.1536352
FireStation,-26.41564733	,152.8889637
FireStation,-26.44275138	,152.8865431
FireStation,-19.22626   	,146.62856
FireStation,-27.65009518	,152.3304331
FireStation,-26.60968053	,153.0403854
FireStation,-15.9006258 	,145.3429435
FireStation,-19.17556544	,146.5496265
FireStation,-23.583187  	,149.069526
FireStation,-23.18567   	,150.66468
FireStation,-28.15256909	,153.333903
FireStation,-26.58061235	,151.9770336
FireStation,-25.942174  	,151.946815
FireStation,-25.21486153	,152.0408767
FireStation,-24.700881  	,152.214387
FireStation,-26.286511  	,152.994965
FireStation,-26.29890041	,152.9351828
FireStation,-24.24513   	,151.49185
FireStation,-23.57098985	,150.463857
FireStation,-27.30524792	,151.4918593
FireStation,-28.47862783	,151.212783
FireStation,-27.06913   	,150.82298
FireStation,-24.91286944	,152.2637782
FireStation,-27.49407918	,152.9135918
FireStation,-26.74290515	,151.8183372
FireStation,-26.76771556	,151.8630296
FireStation,-26.73336945	,151.7391221
FireStation,-27.76153241	,151.442394
FireStation,-26.48825608	,152.7013279
FireStation,-25.59956645	,152.2634222
FireStation,-15.86172883	,144.8561925
FireStation,-24.9912988 	,152.0801391
FireStation,-23.06328   	,150.65653
FireStation,-28.4247324 	,149.6570653
FireStation,-26.88561647	,151.5967651
FireStation,-17.735536  	,139.548335
FireStation,-24.76389999	,152.4099728
FireStation,-25.19211627	,152.6210459
FireStation,-25.19564606	,152.5340135
FireStation,-22.856433  	,150.635215
FireStation,-27.43231719	,151.9907466
FireStation,-20.900753  	,148.758119
FireStation,-24.01394   	,151.20307
FireStation,-23.63974861	,150.3836737
FireStation,-27.70572703	,151.8670784
